gene_name	Adult_1	Adult_2	Adult_3	Infant_1	Spring_1	Spring_2	Spring_3	Spring_4	tHIO_1	tHIO_2	tHIO_3
DENND1C	10.023045	9.803569	10.416192	8.424053	8.563121	7.365541	8.912985	8.736717	6.713553	9.0371475	8.613653
TUBB4A	5.7539177	6.645631	3.936861	6.9155884	0.49972585	1.4036089	2.2547731	0	0.95866543	2.3896887	1.1298379
TNFSF9	3.0758455	0.09104211	0.7669362	4.5731964	0	2.1405745	1.2547731	0	3.7660203	0	0.12983781
TNFSF14	5.660808	5.0452385	5.381646	5.158159	0	0	0	0	0	0	0
C3	10.099322	11.529834	9.854399	12.147385	8.264597	9.64042	9.247239	7.9163356	7.7788444	9.439537	9.269389
GPR108	10.467304	10.25846	10.284606	9.371321	10.18885	10.92913	10.055673	9.965579	10.230128	10.67046	10.213317
TRIP10	10.09488	9.956776	9.679826	9.788209	9.872591	10.0281	10.126165	9.683889	10.478302	10.517683	10.009421
SH2D3A	8.997091	8.558647	9.019602	7.2656875	8.752391	8.815826	8.205086	8.021205	7.686586	8.661152	8.4013
VAV1	7.8519497	7.9175906	7.8910575	8.013769	4.4539223	3.278078	1.2547731	1.5240184	0	4.2965794	3.9371927
EMR1	5.426343	5.2609673	5.574291	7.395198	0	2.8186464	0	0	0	3.5596137	2.1298378
EMR4P	3.4543571	5.614604	2.574291	5.466281	0.49972585	0	0	0	0	1.9746512	0
ZNF557	6.495384	6.41297	6.8330255	6.480087	6.659597	6.873929	5.955213	6.8932524	6.9359455	6.2476697	6.684427
INSR	10.399576	10.732191	10.379805	9.683213	9.855077	8.0084715	10.092926	9.966962	8.90118	9.601577	9.365852
ARHGEF18	10.632735	10.421959	11.096172	9.976513	10.53246	9.136059	10.176614	10.32815	10.10587	10.339516	10.323363
LOC100128573	1.7539176	1.0910422	0.7669362	2.0877693	1.0846884	0.81864643	0	0	0	1.3896887	0
PEX11G	7.4750166	6.517307	7.649579	6.225273	6.9091167	7.8520694	6.7990937	6.5684123	7.8775287	7.54956	7.060575
C19orf45	5.1114697	4.091042	3.574291	1.7658414	0.49972585	2.1405745	0	0	0	1.9746512	0
ZNF358	10.697165	10.229314	10.610857	10.332847	10.584535	10.564321	10.553981	10.588312	11.913589	11.398817	11.460195
MCOLN1	8.167545	8.199567	7.880678	7.874366	7.987566	8.126986	7.75196	7.8277993	8.384931	8.518971	8.157743
PNPLA6	10.506298	10.283335	10.388072	9.478369	8.969368	8.407361	9.267863	9.167874	9.158338	9.19382	9.225235
CAMSAP3	10.50964	10.321062	10.589507	8.884783	10.331824	9.221659	10.769815	10.081163	9.216053	11.418976	10.861156
XAB2	9.49201	9.582895	9.288537	9.39155	9.393027	9.023217	9.319067	9.158224	9.7400255	9.559613	9.522155
C19orf79	7.17177	6.911221	7.024324	5.8319306	6.241193	7.373235	6.576701	6.2428365	7.6591053	7.7905684	7.1185226
PCP2	3.5612724	3.6760044	1.7669362	2.0877693	2.0846884	0	1.2547731	1.5240184	0.95866543	0.3896887	1.7148002
STXBP2	10.852608	10.553544	10.999956	9.422266	10.426022	10.618737	10.6563635	10.548235	9.239436	11.25	10.440451
RETN	0	1.0910422	3.4673758	6.5073085	0	0	0	0	0	0	0
C19orf59	0	1.6760045	0	4.158159	0	0	0	0	0	0	0
TRAPPC5	9.308506	8.976738	9.430494	8.905393	9.097778	10.146199	8.719659	8.582912	10.524719	9.873505	9.802263
FCER2	3.9238424	4.5504737	4.2904983	5.1921062	0	0	0	0	0	0	0
CLEC4G	4.963371	3.091042	3.2263677	3.0877693	1.0846884	3.9061093	2.2547731	1.5240184	0	1.3896887	2.4517658
CD209	9.599407	9.86088	9.344365	9.001856	4.821654	3.8186464	1.9917388	1.5240184	0	5.0901284	4.5221553
CLEC4GP1	2.7539175	4.41297	0.7669362	3.225273	2.0846884	1.4036089	0	0	1.9586655	2.974651	1.7148002
EVI5L	7.696432	7.832509	7.9064875	8.660659	8.3700905	7.9375877	8.477165	8.736717	9.955845	9.244557	9.012481
FLJ22184	2.7539175	3.091042	2.3518987	4.9752946	4.357707	3.9885714	4.5277915	3.7464108	5.206593	4.3896885	5.174232
LOC388499	5.33888	4.8459296	5.4107924	3.3508039	5.172151	5.1761985	5.1616635	5.026519	5.8655562	5.9746513	5.6533995
LRRC8E	3.660808	3.898397	4.4107924	3.5731962	5.2546134	4.278078	4.1292424	3.8459466	4.9586654	3.3896887	4.377765
MAP2K7	9.594695	9.421959	9.399931	9.42762	9.357707	8.832666	9.264135	9.238264	10.199457	10.0532465	9.983148
LOC100507588	6.3538303	5.7634673	6.2747307	4.158159	3.5871887	3.5190861	4.37025	4.186983	2.9586654	4.3896885	2.7148004
SNAPC2	7.9584885	7.43977	8.000556	8.2211685	8.04662	8.769931	8.083439	8.238264	9.620443	9.266206	8.826805
CTXN1	5.368627	3.9979327	3.0888643	8.083254	5.60825	6.2943797	6.4511704	6.939056	8.118537	8.062114	6.539229
TIMM44	9.211298	8.825751	9.122287	8.882185	8.657073	9.464305	8.857162	8.939055	9.543628	9.395313	9.2039795
ELAVL1	9.656293	9.637937	9.80311	9.892546	10.209671	9.629218	9.992866	10.203499	9.877528	10.246114	10.35625
CCL25	13.357659	13.040139	13.327866	12.0558605	9.005537	10.850692	11.434682	11.198211	9.766021	10.837805	8.44725
FBN3	0	0	0	5.547201	5.821654	3.9061093	6.37025	6.088803	5.6591053	6.9132504	6.8302774
CERS4	7.8092	6.9736853	7.8490853	8.626928	10.0095005	10.736018	10.220557	10.266608	9.825944	10.787363	10.387225
CD320	9.217442	9.362505	8.843752	8.4903555	8.335776	8.958198	8.129242	8.36112	10.080199	8.917166	9.570707
NDUFA7	8.936312	8.529834	9.031379	8.493762	8.284361	9.498127	8.243458	8.153375	8.720217	8.989601	8.904625
RPS28	4.7539177	6.135436	4.854399	5.8102355	6.213971	7.037815	6.4511704	6.026519	7.0461283	7.729539	7.5476904
KANK3	7.8307333	8.015855	7.2983174	8.132164	6.5765414	7.4111037	5.600548	5.296608	6.2805934	5.8159533	5.4873896
ANGPTL4	9.359397	8.904823	8.9393635	5.4937615	7.345216	6.749384	7.9129844	8.103963	11.428308	9.044325	6.975328
LOC100507567	6.426343	5.3764443	6.366849	5.466281	5.357707	6.6388254	5.576701	5.553766	7.0879483	6.8654222	6.0367284
RAB11B	10.591545	10.355485	10.48204	10.48694	10.835116	10.621162	10.571432	10.629927	11.653893	11.092727	11.226553
HNRNPM	11.436912	11.270329	11.298318	11.246126	11.228497	10.20774	11.23396	11.219247	10.372293	10.777706	11.341726
PRAM1	5.1114697	4.9979324	5.1592536	7.0967584	1.0846884	1.4036089	1.9917388	0.9390559	2.543628	2.7116168	2.4517658
ZNF414	7.4192533	7.230593	7.4251475	7.520729	7.6895504	7.8298736	7.306435	7.6255565	8.450519	8.326326	8.358657
MYO1F	9.192709	9.19433	9.038399	9.407893	5.3070807	5.1405745	3.8397357	3.3984876	4.1285906	5.5596137	5.8302774
ADAMTS10	6.1114697	6.6760044	5.3518987	8.261697	7.172151	6.505147	7.9505816	8.0989275	10.613301	8.302578	8.543466
ZNF558	7.67873	7.6909547	7.567836	7.9053926	0	0	1.6698107	0	2.9586654	5.0901284	0
ZNF317	8.817312	9.295613	9.070717	8.757363	9.2036295	8.310499	8.966727	9.278906	8.871554	9.051467	8.981586
ZNF699	4.33888	4.3389697	4.3518987	5.1233935	4.669651	4.9885716	4.1292424	4.462618	3.9586654	3.3896887	2.1298378
ZNF559	7.3085065	7.4919214	7.052338	7.9801607	7.0543146	7.476858	7.4771657	6.9277406	7.206593	7.444971	7.141065
ZNF266	8.696432	9.452986	8.515129	8.788209	9.433416	9.761161	9.317269	9.0734825	9.138575	8.963336	8.830277
ZNF426	6.128957	6.240789	6.1244884	7.069622	6.803507	6.4910717	6.2396665	6.8338737	6.889403	6.656475	6.4336185
ZNF121	4.9238424	5.5504737	5.1592536	5.2576942	5.143582	4.8630404	5.4511704	5.331373	4.5436277	5.518972	5.5221553
ZNF561	8.475017	8.452986	8.51848	8.510675	9.215688	9.632427	8.964432	9.170277	9.163237	8.951931	9.370629
LOC284385	4.8832006	4.4833593	5.193201	5.955666	6.2546134	6.7012897	5.898629	6.108981	7.497824	6.675091	6.9627275
ZNF562	8.150522	8.255949	8.460423	7.9507165	3.6696508	4.066574	3.9917388	2.939056	3.9586654	5.637616	3.4517658
ZNF846	5.6846547	5.4833593	5.4107924	6.350804	6.084688	6.4480033	6.254773	5.7204156	6.6310906	5.637616	5.857758
FBXL12	8.648735	8.324661	8.399931	8.249658	8.714045	9.13153	8.546328	8.660155	9.620443	9.3292675	9.0307045
UBL5	10.123515	9.590888	10.076412	9.395198	9.412615	10.685153	9.483592	9.426896	10.873051	10.500824	10.020102
PIN1	9.304665	9.068322	8.926807	9.16672	9.090313	9.781543	8.869483	9.186983	10.613301	9.863395	9.585165
OLFM2	5.9437423	6.448594	5.8962193	7.5406284	6.7758503	7.008471	6.2243996	6.6255565	9.0193615	6.9746513	7.3872256
COL5A3	7.2051287	7.9614067	6.4107924	9.6018915	9.063875	7.731536	8.767842	8.153375	9.380731	8.019045	7.9242535
C19orf66	8.898576	8.976738	8.9542885	8.657625	8.654544	9.013403	8.874382	8.646415	9.580717	9.244557	9.154978
ANGPTL6	5.5868077	4.898397	5.1592536	5.623822	6.5871887	7.1849685	7.053515	7.5389686	9.298515	8.92107	7.9627275
PPAN	5.6846547	5.517307	5.5218234	5.4096975	5.084688	4.8630404	5.027363	4.8932524	5.1285906	5.144576	5.8302774
P2RY11	4.33888	4.091042	4.226368	3.3508039	3.2001655	1.8186464	3.3702505	3.6394956	3.2805936	4.3896885	4.884725
EIF3G	10.847335	10.773159	10.97273	10.69436	10.743495	11.2688265	10.927198	10.78533	12.211331	11.981211	11.718553
DNMT1	9.006583	9.099471	8.9592285	9.724394	9.5454855	8.149563	9.628364	9.842937	9.883478	9.679708	10.172865
S1PR2	6.719702	6.6608977	5.3518987	7.416893	7.7188945	6.8298736	7.804237	7.966962	9.794716	8.742835	8.419857
MIR4322	0	0	0	0	0	1.8186464	1.9917388	0.9390559	3.543628	2.3896887	2.1298378
MRPL4	9.374137	8.94591	9.01011	8.900268	9.287628	9.982296	9.100264	8.9106	9.871554	9.815953	9.753719
ICAM1	8.596268	8.474747	8.029031	9.210856	7.54412	7.505147	6.917738	6.553766	7.6591053	7.1039343	7.3196626
ICAM4	3.5612724	3.5504737	2.766936	3.5731962	2.4997258	3.278078	3.1292422	2.939056	3.7660203	4.84912	4.451766
ICAM5	3.213349	3.6760044	3.574291	2.5731962	1.4997258	0	2.4771657	0	5.0461283	1.3896887	4.9878187
ZGLP1	4.8832006	5.135436	4.0148635	4.225273	4.4066167	4.6260014	4.669811	4.108981	6.0879483	5.637616	5.589269
FDX1L	7.300812	6.9490232	6.5998263	6.636206	7.193213	7.7844305	6.898629	7.078607	8.706859	8.20347	8.066476
RAVER1	10.305626	10.128589	10.43316	10.052399	10.540015	9.4661045	10.608655	10.537108	10.452521	10.7461405	11.014771
ICAM3	8.951135	8.994924	9.063852	8.369468	7.179206	8.184969	6.9271984	6.8459463	8.138575	8.090128	7.504877
TYK2	10.089308	10.322263	10.164611	10.093394	9.95608	9.232274	9.837229	9.537108	10.153422	9.953838	10.035225
CDC37	10.973691	10.887082	10.847754	10.869129	10.8199625	10.752337	10.561594	10.612365	11.3412895	11.163652	11.148733
PDE4A	7.6056666	8.300495	7.5807176	8.339488	7.274513	6.1761985	6.8497195	6.9163356	8.992088	7.589361	7.857758
KEAP1	10.116958	9.592879	9.842415	9.721491	9.991579	10.138318	9.770473	9.7448	11.0261	10.677401	10.710096
S1PR5	1.33888	1.6760045	1.3518987	3.0877693	5.821654	5.1761985	3.8397357	4.6394954	8.077606	4.7820063	4.7148004
ATG4D	9.956041	9.598837	9.945601	7.955666	8.254613	8.491072	8.652804	8.418836	8.7400255	8.985878	8.233126
KRI1	8.289193	8.720399	8.363126	8.569972	8.281086	7.2023506	8.411278	7.899058	8.9698925	8.742835	8.770082
CDKN2D	6.9338264	6.8724017	6.7327204	7.5073085	6.565815	6.9885716	6.397731	6.5972676	7.853483	7.444971	7.1522055
AP1M2	10.409449	10.370653	10.808596	9.067338	10.528322	10.736018	10.171648	10.078608	9.187484	10.647077	10.54769
SLC44A2	10.043937	10.313837	10.038399	10.562693	10.620612	9.817237	9.94244	10.065761	11.966393	10.15456	10.912836
LOC147727	8.554817	8.178505	8.274731	8.096758	7.1144357	7.921934	7.2697234	7.2058425	8.118537	7.5695977	7.5221553
ILF3	11.261712	11.457911	11.14956	11.531127	11.702156	10.630824	11.843488	11.851197	11.498794	11.639395	11.8713045
QTRT1	8.997091	9.02768	8.797604	8.32043	8.038885	8.306486	8.141486	7.8697934	9.34237	8.698028	9.057615
DNM2	11.642281	11.65662	11.99124	10.877629	11.260861	10.843786	11.164666	11.095771	11.321705	11.489694	11.315332
TMED1	8.773508	8.435338	8.564598	8.212925	8.789744	9.498127	8.950582	8.70724	10.244067	9.521545	9.240973
C19orf38	4.9238424	5.135436	5.1592536	6.1408806	3.3070807	4.066574	3.7572734	3.6394956	6.6025214	5.675091	5.2997627
CARM1	10.067934	10.083981	10.143062	9.987429	10.24708	10.1098175	10.44295	10.503205	11.108413	10.916188	10.853498
YIPF2	9.531995	9.102269	9.479464	8.87175	9.414111	10.02077	9.147569	9.203499	10.55299	9.637616	9.862853
C19orf52	7.9437423	7.645631	7.755621	7.6175904	7.629009	8.108665	7.612325	7.6939435	7.9810333	8.131156	8.006354
SMARCA4	10.267645	10.195641	10.26379	10.406086	10.880728	9.09011	10.712838	10.896158	10.46646	10.553338	11.031459
LDLR	10.174931	10.219036	8.528487	9.001856	9.836232	8.740487	9.733206	10.840677	9.06719	9.52924	10.050191
SPC24	3.9238424	3.4129703	3.6738267	4.9752946	4.991579	5.573534	5.0960755	5.821699	7.262446	5.7472405	5.8022633
KANK2	10.82672	11.132016	10.244695	12.866832	11.721917	11.118427	12.148328	12.374726	12.990367	12.476488	12.612393
DOCK6	9.697897	10.071181	9.75704	9.402466	10.016411	9.040234	9.552454	9.575681	9.82903	9.740628	9.9275
RAB3D	8.624282	8.679757	8.81406	9.183694	10.779917	9.98481	11.176118	11.138115	9.819753	11.638209	11.026927
TMEM205	9.597838	9.135436	9.462165	9.105691	9.709179	10.291337	9.29552	9.442882	10.103324	10.435449	10.117102
CCDC159	8.2296505	8.03941	8.097853	7.225273	7.866048	8.052266	7.7359	7.5164847	8.359545	8.450385	7.6376324
LPPR2	7.862442	8.275917	7.359393	9.314663	8.659597	8.480425	8.88413	9.256469	11.230128	9.917166	9.530717
SWSAP1	5.7311974	5.178505	6.0148635	5.6965785	6.1290827	6.4480033	5.4511704	5.224458	6.5436277	6.8159533	6.6216908
EPOR	5.0758457	5.705752	4.7669363	5.743121	7.565815	7.9683933	7.2472396	7.1485095	7.616877	8.395313	7.9242535
RGL3	4.7081137	4.734898	3.574291	3.7658415	6.892043	5.1405745	4.8397355	5.331373	4.5436277	6.2965794	6.469688
CCDC151	2.9238424	2.898397	2.766936	0.76584136	2.4997258	3.4036088	1.9917388	0.9390559	4.2805934	1.9746512	3.2997627
PRKCSH	11.955735	11.91441	11.88263	11.496736	12.101032	11.6089945	12.14681	12.165167	12.68956	12.540071	12.635898
ELAVL3	2.5612724	3.898397	2.574291	5.9155884	0	0	0	0	0	0.3896887	2.1298378
ZNF653	6.7983117	6.068322	6.6124263	6.1752324	6.60825	6.403609	6.588674	5.8459463	6.7660203	7.260053	6.975328
ECSIT	10.024213	9.729478	9.846421	9.138706	9.455376	10.214181	9.638477	9.590108	10.090523	9.995169	10.122776
CNN1	12.153729	11.675535	10.964767	13.687868	12.385232	12.940018	13.059576	14.076047	14.459632	14.299582	13.457531
ELOF1	8.896025	8.812141	8.941862	8.514034	8.723727	9.29438	8.573692	8.683889	9.302961	9.3896885	9.284656
ACP5	9.942507	9.740298	9.684308	8.905393	8.179206	9.813	9.014107	8.848949	8.280594	9.930785	8.253959
ZNF627	7.1633086	7.220325	7.9115944	7.9704127	8.294142	9.18059	7.829682	8.093874	7.7660203	7.8735046	7.788049
ZNF833P	3.213349	4.2609673	3.0888643	3.8533041	2.0846884	1.8186464	4.1292424	3.108981	2.9586654	2.3896887	0.12983781
ZNF823	6.7081137	6.6608977	7.366849	6.4382668	7.179206	7.3104997	6.7887516	6.821699	6.5436277	6.675091	6.884725
ZNF441	6.412129	6.5504737	6.9957547	6.9053926	5.785128	6.008471	5.1292424	6.005145	5.6025214	4.1970434	3.8302774
ZNF491	3.8413804	4.6760044	4.0148635	5.3204303	5.0543146	5.0281	4.37025	4.797037	5.9586654	4.5596137	4.884725
ZNF440	7.7311974	7.542253	7.266782	7.2656875	7.294142	7.380889	6.9082155	6.939056	6.6025214	6.434083	6.41524
ZNF439	5.9437423	6.1995664	4.8962193	6.3805513	2.0846884	0.81864643	2.4771657	2.5240185	2.543628	0	2.7148004
ZNF69	5.776285	5.734898	5.1592536	6.1752324	7.0154257	6.7012897	6.6470904	6.771946	6.38493	6.711617	6.816338
ZNF700	7.8146133	8.062586	7.5417233	7.500551	7.8616695	8.09011	7.6240067	7.1774607	6.8166466	7.2845063	7.396624
ZNF763	5.7983117	5.614604	5.5998263	5.4937615	5.54412	5.8630404	5.424698	5.611481	5.8655562	4.4771514	5.377765
ZNF433	5.0393195	4.791482	4.3518987	5.99466	5.4539223	5.600006	5.1292424	5.961424	7.206593	6.3669686	5.4873896
ZNF878	2.33888	0.09104211	1.3518987	1.3508037	2.0846884	0	0.66981065	0	0	0	1.7148002
ZNF844	6.672781	6.3764443	6.5351205	7.4937615	6.0543146	6.278078	6.2243996	6.331373	6.7915554	5.8815417	6.1071177
ZNF788	5.3085065	5.41297	4.3518987	6.935766	5.357707	5.8847356	6.254773	6.260984	6.9810333	5.8159533	6.060575
ZNF625-ZNF20	2.33888	2.091042	2.3518987	2.7658415	2.9591575	3.4036088	2.9917388	2.260984	3.7660203	2.3896887	2.7148004
ZNF625	3.4543571	3.4129703	3.4673758	4.350804	4.629009	3.9061093	2.9917388	4.108981	4.2805934	5.033545	4.377765
ZNF136	7.154797	7.102269	7.1506405	7.466281	7.0154257	7.193686	6.9082155	7.108981	6.3509827	6.539436	6.539229
ZNF44	7.522102	7.727667	7.6798253	7.225273	7.1579375	6.873929	6.888979	6.7204156	6.418097	6.9132504	6.8302774
ZNF563	5.146235	4.614604	5.193201	5.350804	5.2810855	5.403609	4.576701	4.6394954	5.912862	4.5596137	5.129838
ZNF442	2.5612724	3.9979327	3.6738267	4.8951244	3.6696508	3.6260014	3.5767012	4.8932524	3.9586654	4.2965794	4.0367284
ZNF799	6.1633086	6.091042	6.226368	6.466281	6.510953	6.725537	6.0792017	5.6669765	5.6591053	6.144576	5.9878187
ZNF443	5.7081137	5.3764443	6.0148635	6.0137687	6.699398	6.4910717	5.879264	5.98345	5.6025214	5.518972	6.259121
ZNF709	4.7983117	4.178505	4.624917	5.648484	5.357707	5.749384	4.714205	5.821699	5.8166466	4.84912	5.6533995
ZNF564	8.048538	8.10785	8.374267	7.8047605	8.143582	8.539745	8.359809	7.9163356	7.740025	7.8409	7.8093176
ZNF490	6.5612726	6.4660816	6.574291	6.7992644	6.639277	5.066574	6.2089696	6.026519	6.4822273	6.539436	6.898022
ZNF791	6.8832006	7.0217795	7.2098794	7.241575	7.2001657	6.9785175	7.027363	6.9163356	6.2440677	6.3896885	5.773694
MAN2B1	10.92008	11.026207	10.891057	10.856615	11.023778	10.467004	10.509802	10.832357	11.60882	11.016311	11.261052
WDR83	7.048538	7.1678576	6.6976733	7.249657	7.2276464	7.3343463	7.1127543	6.972479	7.6591053	7.378373	7.7591944
WDR83OS	10.26567	9.896786	10.004146	9.520729	9.915467	11.019546	9.814468	9.874221	11.259018	10.865422	10.652419
DHPS	9.594695	9.582895	9.587115	8.97773	9.035001	9.929782	9.336923	9.179848	9.676342	10.074437	9.312232
FBXW9	6.820007	6.5504737	6.6738267	6.623822	7.44224	8.228038	7.349291	7.414789	8.759565	7.9896016	8.24358
TNPO2	9.318067	9.592879	9.16568	10.01614	9.937478	9.292352	10.045936	9.977975	11.043474	10.436812	10.242277
C19orf43	11.157994	10.717664	11.208324	10.728014	10.9565935	11.495045	10.982126	10.931286	12.297401	12.160353	11.828977
ASNA1	9.464724	9.243327	9.554839	9.37502	9.418589	10.621162	9.306436	9.373684	10.551123	10.20026	9.838922
HOOK2	10.298882	10.208685	10.359393	8.740256	9.690785	9.078389	10.15161	9.789243	8.953019	9.84912	9.625692
JUNB	11.301294	11.627289	10.443775	13.46639	10.541385	10.222724	10.354559	9.510809	10.9698925	10.569598	10.3477955
PRDX2	11.784585	11.241424	11.576303	10.942015	11.157491	12.053464	11.09817	11.193494	12.109048	12.1387205	11.899675
RNASEH2A	7.654784	7.319861	7.548296	7.754526	8.042758	8.960753	8.000728	7.972479	8.930209	8.434083	8.969042
RTBDN	1.33888	1.6760045	0	2.3508039	0.49972585	0	0	0.9390559	0	1.3896887	0
MAST1	2.9238424	4.734898	2.574291	5.520729	2.9591575	1.8186464	3.9917388	3.260984	4.9586654	3.8491204	3.1298378
DNASE2	9.1180525	9.387959	9.21402	8.9105	9.269564	9.5516615	8.483592	8.824752	10.89383	9.260054	9.655358
KLF1	0	0	0	3.225273	0	0	0	0	2.543628	0	2.4517658
GCDH	8.3313465	8.003931	8.120083	8.065049	7.955053	8.338283	7.814469	8.186983	8.4180975	8.428608	8.617678
SYCE2	4.001845	3.5504737	2.936861	4.350804	3.3070807	4.2109637	3.2547731	3.260984	4.8655562	3.5596137	4.2997627
FARSA	9.304665	9.202178	9.290498	9.123393	9.276159	9.460698	9.326236	9.3140955	10.027444	10.084917	10.221273
CALR	13.255754	12.768762	13.458025	13.003499	13.333406	13.975045	13.174878	13.2862625	14.345067	13.948229	14.144468
RAD23A	10.571701	10.324661	10.479464	10.460199	10.420078	10.624391	10.425532	10.524018	11.118537	11.057687	11.052423
GADD45GIP1	9.3463745	8.8983965	8.951812	8.920659	9.121778	10.179494	9.025162	8.860897	10.738385	10.083176	10.214646
NFIX	9.687608	9.975212	9.940613	11.167254	10.421567	9.457083	10.662041	11.1881695	12.619553	11.070048	11.39838
LYL1	6.6118984	6.3578286	5.916683	7.2815413	5.4770055	5.6260014	3.5767012	4.026519	6.6591053	5.2965794	5.377765
TRMT1	8.323773	8.403925	8.176327	8.0877695	7.950937	8.215251	8.185511	8.123931	8.877528	8.79483	8.981586
NACC1	9.783205	9.433117	9.970284	9.637747	9.693252	8.57687	9.6196375	9.678837	9.9473505	10.198653	10.2972555
STX10	9.213349	8.958321	8.964153	8.312736	8.644384	9.110968	8.591652	8.673765	9.832109	9.20347	9.171497
IER2	10.395969	10.607727	9.915413	12.29576	10.48983	10.087773	10.501118	9.820169	10.676342	10.563366	10.370629
CACNA1A	5.001845	5.3004956	4.7211323	5.547201	6.7476535	4.9885716	6.0096607	6.068339	6.1285906	6.579513	6.6376324
CCDC130	8.71392	8.8358755	8.926807	8.384227	8.773521	8.973465	8.829682	8.458693	9.573376	9.569598	9.101381
MRI1	8.394162	8.426433	7.7269382	8.406086	8.453922	8.906109	8.129242	8.247395	9.082787	8.955743	8.572782
C19orf53	9.538552	9.334216	9.489744	9.074181	9.680878	10.679733	9.319067	9.240552	10.927332	10.368399	10.475243
ZSWIM4	6.9238424	6.41297	6.4393616	7.1321635	7.26791	5.403609	6.6240067	6.430909	7.2440677	6.599142	7.377765
LOC284454	5.6118984	6.6608977	4.624917	6.9655137	6.241193	5.9479294	6.2396665	6.2058425	6.7915554	6.599142	6.3196626
MIR23A	0	0	0.7669362	1.3508037	0	0	0	0	0	0	1.1298379
NANOS3	0	0.09104211	0	2.9357665	2.6696508	4.1405745	2.2547731	2.260984	6.2440677	4.2965794	5.084034
C19orf57	6.5868077	6.614604	6.4107924	5.225273	5.143582	5.3422084	5.254773	4.8459463	5.4822273	5.8159533	5.9111977
CC2D1A	10.70884	10.645631	10.718949	9.512356	10.036944	9.332374	10.055673	9.897609	9.832109	10.121008	10.075282
PODNL1	4.33888	4.178505	3.3518987	5.0877695	6.54412	5.519086	5.879264	5.961424	10.389118	3.1970437	7.981587
DCAF15	8.342632	8.399381	8.2707615	8.416893	8.623847	8.414836	8.288197	8.524018	9.206593	8.698028	8.748223
RFX1	7.977919	8.03941	7.9518113	8.14522	8.629009	7.6324277	8.338696	8.322761	8.50556	8.444971	8.874672
IL27RA	7.454357	6.7775426	6.946845	7.623822	6.8747654	6.388502	6.5401754	6.5389686	8.409877	7.0901284	7.3097467
PALM3	6.696432	5.091042	5.7669363	2.0877693	3.8216538	2.1405745	4.5277915	4.260984	4.5436277	5.0901284	2.7148004
LOC113230	8.660808	8.062586	8.3253565	6.9257126	7.613468	7.4480033	7.0007277	6.6255565	6.6591053	8.235179	7.5561028
SAMD1	8.693497	8.394823	8.851745	8.731626	8.911237	8.357805	8.839736	8.720416	10.082787	9.704839	9.919372
